# index, Class, WikipediaUrl, name, _pos
489,Social,https://en.wikipedia.org/wiki/Communication_studies,Communication studies,"array([ 7.77074459, -1.41174793])"
490,Social,https://en.wikipedia.org/wiki/Community_psychology,Community psychology,"array([ 7.81053464, -1.28740709])"
491,Social,https://en.wikipedia.org/wiki/Comparative_economic systems,Comparative economic systems,"array([ 7.67342506, -1.51193839])"
492,Social,https://en.wikipedia.org/wiki/Comparative_linguistics,Comparative linguistics,"array([ 7.87098897, -1.20773727])"
493,Social,https://en.wikipedia.org/wiki/Computational_economics,Computational economics,"array([ 7.76489794, -1.4525299 ])"
494,Social,https://en.wikipedia.org/wiki/Computational_linguistics,Computational linguistics,"array([ 7.88426258, -1.38637345])"
495,Social,https://en.wikipedia.org/wiki/Consumer_behaviour,Consumer behaviour,"array([ 7.82509389, -1.35522339])"
496,Social,https://en.wikipedia.org/wiki/Counseling_psychology,Counseling psychology,"array([ 7.82414936, -1.2981654 ])"
497,Social,https://en.wikipedia.org/wiki/Craft,Craft,"array([ 7.73693521, -1.57781451])"
498,Social,https://en.wikipedia.org/wiki/Creativity,Creativity,"array([ 7.84127698, -1.34472732])"
499,Social,https://en.wikipedia.org/wiki/Criminology,Criminology,"array([ 7.813938  , -1.35218088])"
500,Social,https://en.wikipedia.org/wiki/Cuisine,Cuisine,"array([ 8.47079184, -1.79720867])"
501,Social,https://en.wikipedia.org/wiki/Culinary_arts,Culinary arts,"array([ 7.75729822, -1.5299088 ])"
502,Social,https://en.wikipedia.org/wiki/Cultural_anthropology,Cultural anthropology,"array([ 7.78999988, -1.33366019])"
503,Social,https://en.wikipedia.org/wiki/Cultural_geography,Cultural geography,"array([ 7.76782957, -1.39888505])"
504,Social,https://en.wikipedia.org/wiki/Cultural_psychology,Cultural psychology,"array([ 7.80395713, -1.30748532])"
505,Social,https://en.wikipedia.org/wiki/Cultural_studies,Cultural studies,"array([ 7.74802819, -1.29765716])"
506,Social,https://en.wikipedia.org/wiki/Culture,Culture,"array([ 7.79696727, -1.29313858])"
507,Social,https://en.wikipedia.org/wiki/Demography,Demography,"array([ 7.77726938, -1.42002952])"
508,Social,https://en.wikipedia.org/wiki/Design,Design,"array([ 7.97612229, -1.28174574])"
509,Social,https://en.wikipedia.org/wiki/Development_economics,Development economics,"array([ 7.75499383, -1.37840676])"
510,Social,https://en.wikipedia.org/wiki/Development_geography,Development geography,"array([ 7.73536395, -1.49890911])"
511,Social,https://en.wikipedia.org/wiki/Development_studies,Development studies,"array([ 7.76306338, -1.46681743])"
512,Social,https://en.wikipedia.org/wiki/Developmental_linguistics,Developmental linguistics,"array([ 7.83708333, -1.26894967])"
513,Social,https://en.wikipedia.org/wiki/Developmental_psychology,Developmental psychology,"array([ 7.82411895, -1.3327013 ])"
514,Social,https://en.wikipedia.org/wiki/Dialectology,Dialectology,"array([ 7.85593792, -1.18619778])"
515,Social,https://en.wikipedia.org/wiki/Discourse_analysis,Discourse analysis,"array([ 7.81348706, -1.27137765])"
516,Social,https://en.wikipedia.org/wiki/Drawing,Drawing,"array([ 7.95333271, -1.2592312 ])"
517,Social,https://en.wikipedia.org/wiki/Ecological_economics,Ecological economics,"array([ 7.6927724 , -1.40261889])"
518,Social,https://en.wikipedia.org/wiki/Econometrics,Econometrics,"array([ 7.72634716, -1.39718043])"
519,Social,https://en.wikipedia.org/wiki/Economic_geography,Economic geography,"array([ 7.74798026, -1.44133049])"
520,Social,https://en.wikipedia.org/wiki/Economic_history,Economic history,"array([ 7.72337147, -1.3667774 ])"
521,Social,https://en.wikipedia.org/wiki/Economic_methodology,Economic methodology,"array([ 7.71889784, -1.40924684])"
522,Social,https://en.wikipedia.org/wiki/Economic_sociology,Economic sociology,"array([ 7.74822162, -1.41873052])"
523,Social,https://en.wikipedia.org/wiki/Economic_statistics,Economic statistics,"array([ 7.73646091, -1.42839846])"
524,Social,https://en.wikipedia.org/wiki/Economics,Economics,"array([ 7.78779682, -1.36847941])"
525,Social,https://en.wikipedia.org/wiki/Ecosystem_services,Ecosystem services,"array([ 7.74692001, -1.40822052])"
526,Social,https://en.wikipedia.org/wiki/Educational_psychology,Educational psychology,"array([ 7.83190149, -1.33015411])"
527,Social,https://en.wikipedia.org/wiki/Energy_economics,Energy economics,"array([ 7.74047877, -1.48674106])"
528,Social,https://en.wikipedia.org/wiki/Entrepreneurial_economics,Entrepreneurial economics,"array([ 7.73278322, -1.47691612])"
529,Social,https://en.wikipedia.org/wiki/Environmental_economics,Environmental economics,"array([ 7.72516401, -1.43690637])"
530,Social,https://en.wikipedia.org/wiki/Environmental_planning,Environmental planning,"array([ 7.67434602, -1.43480629])"
531,Social,https://en.wikipedia.org/wiki/Ethnobiology,Ethnobiology,"array([ 7.77034008, -1.16274323])"
532,Social,https://en.wikipedia.org/wiki/Ethnobotany,Ethnobotany,"array([ 7.77532129, -1.20703306])"
533,Social,https://en.wikipedia.org/wiki/Ethnography,Ethnography,"array([ 7.81941261, -1.3184461 ])"
534,Social,https://en.wikipedia.org/wiki/Ethnology,Ethnology,"array([ 7.79223217, -1.20143112])"
535,Social,https://en.wikipedia.org/wiki/Ethnopoetics,Ethnopoetics,"array([ 7.78386093, -1.22783366])"
536,Social,https://en.wikipedia.org/wiki/Etymology,Etymology,"array([ 7.88826245, -1.18118373])"
537,Social,https://en.wikipedia.org/wiki/Evolutionary_anthropology,Evolutionary anthropology,"array([ 7.6894024 , -1.17080888])"
538,Social,https://en.wikipedia.org/wiki/Evolutionary_economics,Evolutionary economics,"array([ 7.7268321 , -1.38729756])"
539,Social,https://en.wikipedia.org/wiki/Evolutionary_linguistics,Evolutionary linguistics,"array([ 7.71858351, -1.22797373])"
540,Social,https://en.wikipedia.org/wiki/Evolutionary_psychology,Evolutionary psychology,"array([ 7.7719995 , -1.33166741])"
541,Social,https://en.wikipedia.org/wiki/Experimental_economics,Experimental economics,"array([ 7.7485919 , -1.39751335])"
542,Social,https://en.wikipedia.org/wiki/Experimental_psychology,Experimental psychology,"array([ 7.85742577, -1.35561604])"
543,Social,https://en.wikipedia.org/wiki/Feminist_economics,Feminist economics,"array([ 7.75606206, -1.35463956])"
544,Social,https://en.wikipedia.org/wiki/Feminist_geography,Feminist geography,"array([ 7.62980969, -1.2937791 ])"
545,Social,https://en.wikipedia.org/wiki/Finance,Finance,"array([ 7.77219293, -1.35712837])"
546,Social,https://en.wikipedia.org/wiki/Financial_economics,Financial economics,"array([ 7.75810345, -1.39417253])"
547,Social,https://en.wikipedia.org/wiki/Folklore_studies,Folklore studies,"array([ 7.81876635, -1.32834299])"
548,Social,https://en.wikipedia.org/wiki/Food,Food,"array([ 7.6748921 , -1.35335641])"
549,Social,https://en.wikipedia.org/wiki/Forensic_linguistics,Forensic linguistics,"array([ 7.86947016, -1.31861411])"
550,Social,https://en.wikipedia.org/wiki/Forensic_psychology,Forensic psychology,"array([ 7.80709622, -1.29745412])"
551,Social,https://en.wikipedia.org/wiki/Game_theory,Game theory,"array([ 7.8133621, -1.384875 ])"
552,Social,https://en.wikipedia.org/wiki/Gender_studies,Gender studies,"array([ 7.57320473, -1.24390768])"
553,Social,https://en.wikipedia.org/wiki/Geodesy,Geodesy,"array([ 7.59096557, -1.63056704])"
554,Social,https://en.wikipedia.org/wiki/Geolinguistics,Geolinguistics,"array([ 7.79054255, -1.55873144])"
555,Social,https://en.wikipedia.org/wiki/Geomorphology,Geomorphology,"array([ 7.83364761, -1.53518023])"
556,Social,https://en.wikipedia.org/wiki/Geopolitics,Geopolitics,"array([ 7.76099633, -1.28290199])"
557,Social,https://en.wikipedia.org/wiki/Gerontology,Gerontology,"array([ 7.79996414, -1.22536258])"
558,Social,https://en.wikipedia.org/wiki/Grammar,Grammar,"array([ 7.87115806, -1.22290184])"
559,Social,https://en.wikipedia.org/wiki/Green_economy,Green economy,"array([ 7.72404112, -1.48584067])"
560,Social,https://en.wikipedia.org/wiki/Health_geography,Health geography,"array([ 7.77205156, -1.49551674])"
561,Social,https://en.wikipedia.org/wiki/Health_psychology,Health psychology,"array([ 7.83257839, -1.29250185])"
562,Social,https://en.wikipedia.org/wiki/Heterodox_economics,Heterodox economics,"array([ 7.72738203, -1.40645933])"
563,Social,https://en.wikipedia.org/wiki/Historical_archaeology,Historical archaeology,"array([ 7.77572505, -1.53096295])"
564,Social,https://en.wikipedia.org/wiki/Historical_geography,Historical geography,"array([ 7.76884043, -1.48240635])"
565,Social,https://en.wikipedia.org/wiki/Historical_linguistics,Historical linguistics,"array([ 7.86664527, -1.269293  ])"
566,Social,https://en.wikipedia.org/wiki/Human_geography,Human geography,"array([ 7.76653449, -1.43297746])"
567,Social,https://en.wikipedia.org/wiki/Human_resource management,Human resource management,"array([ 7.80673238, -1.3547944 ])"
568,Social,https://en.wikipedia.org/wiki/Humanistic_psychology,Humanistic psychology,"array([ 7.81543704, -1.31135251])"
569,Social,https://en.wikipedia.org/wiki/Hydrography,Hydrography,"array([ 8.39068904, -0.9353096 ])"
570,Social,https://en.wikipedia.org/wiki/Industrial_and organizational psychology,Industrial and organizational psychology,"array([ 7.81591683, -1.33914594])"
571,Social,https://en.wikipedia.org/wiki/Industrial_organization,Industrial organization,"array([ 7.73577752, -1.41152466])"
572,Social,https://en.wikipedia.org/wiki/Industrial_relations,Industrial relations,"array([ 7.76727583, -1.26638158])"
573,Social,https://en.wikipedia.org/wiki/Information_science,Information science,"array([ 7.81829491, -1.37331562])"
574,Social,https://en.wikipedia.org/wiki/Institutional_economics,Institutional economics,"array([ 7.72908633, -1.37526423])"
575,Social,https://en.wikipedia.org/wiki/Integrated_geography,Integrated geography,"array([ 7.75837409, -1.48774341])"
576,Social,https://en.wikipedia.org/wiki/International_economics,International economics,"array([ 7.73684762, -1.38330385])"
577,Social,https://en.wikipedia.org/wiki/International_relations,International relations,"array([ 7.79778628, -1.34557465])"
578,Social,https://en.wikipedia.org/wiki/International_relations theory,International relations theory,"array([ 7.80422671, -1.33811514])"
579,Social,https://en.wikipedia.org/wiki/International_studies,International studies,"array([ 7.77977668, -1.43609886])"
580,Social,https://en.wikipedia.org/wiki/Islamic_economics,Islamic economics,"array([ 7.72582347, -1.32614978])"
581,Social,https://en.wikipedia.org/wiki/Labour_economics,Labour economics,"array([ 7.74714856, -1.38576326])"
582,Social,https://en.wikipedia.org/wiki/Landscape_ecology,Landscape ecology,"array([ 7.64893593, -1.43115721])"
583,Social,https://en.wikipedia.org/wiki/Language,Language,"array([ 7.85705906, -1.29715556])"
584,Social,https://en.wikipedia.org/wiki/Language_acquisition,Language acquisition,"array([ 7.85314499, -1.32768508])"
585,Social,https://en.wikipedia.org/wiki/Law_and economics,Law and economics,"array([ 7.71181314, -1.38546788])"
586,Social,https://en.wikipedia.org/wiki/Legal_psychology,Legal psychology,"array([ 7.81618523, -1.29332526])"
587,Social,https://en.wikipedia.org/wiki/Lexis_(linguistics),Lexis (linguistics),"array([ 7.88958109, -1.20827359])"
588,Social,https://en.wikipedia.org/wiki/Limnology,Limnology,"array([ 7.76402523, -1.70468329])"
589,Social,https://en.wikipedia.org/wiki/Linguistic_anthropology,Linguistic anthropology,"array([ 7.82368137, -1.25491844])"
590,Social,https://en.wikipedia.org/wiki/Linguistic_typology,Linguistic typology,"array([ 7.91502398, -1.15036451])"
591,Social,https://en.wikipedia.org/wiki/Literature,Literature,"array([ 7.86253919, -1.30736143])"
592,Social,https://en.wikipedia.org/wiki/Macroeconomics,Macroeconomics,"array([ 7.73970139, -1.37473733])"
593,Social,https://en.wikipedia.org/wiki/Management,Management,"array([ 7.79573504, -1.36287356])"
594,Social,https://en.wikipedia.org/wiki/Managerial_economics,Managerial economics,"array([ 7.74429036, -1.4564731 ])"
595,Social,https://en.wikipedia.org/wiki/Marketing,Marketing,"array([ 7.80056544, -1.37029893])"
596,Social,https://en.wikipedia.org/wiki/Marxist_geography,Marxist geography,"array([ 7.7709131 , -1.54504757])"
597,Social,https://en.wikipedia.org/wiki/Mathematical_economics,Mathematical economics,"array([ 7.79161808, -1.38457823])"
598,Social,https://en.wikipedia.org/wiki/Meal,Meal,"array([ 8.45639629, -1.82105457])"
599,Social,https://en.wikipedia.org/wiki/Media_psychology,Media psychology,"array([ 7.80154594, -1.38353692])"
600,Social,https://en.wikipedia.org/wiki/Media_studies,Media studies,"array([ 7.79116991, -1.42116662])"
601,Social,https://en.wikipedia.org/wiki/Medical_anthropology,Medical anthropology,"array([ 7.86574182, -1.24821018])"
602,Social,https://en.wikipedia.org/wiki/Metaphysics,Metaphysics,"array([ 7.90071752, -1.34068953])"
603,Social,https://en.wikipedia.org/wiki/Microeconomics,Microeconomics,"array([ 7.75968827, -1.38618591])"
604,Social,https://en.wikipedia.org/wiki/Military_geography,Military geography,"array([ 7.74561884, -1.32453135])"
605,Social,https://en.wikipedia.org/wiki/Military_psychology,Military psychology,"array([ 7.79406285, -1.32400567])"
606,Social,https://en.wikipedia.org/wiki/Monetary_economics,Monetary economics,"array([ 7.71156026, -1.3739354 ])"
607,Social,https://en.wikipedia.org/wiki/Morphology_(linguistics),Morphology (linguistics),"array([ 7.88050573, -1.23356867])"
608,Social,https://en.wikipedia.org/wiki/Music_therapy,Music therapy,"array([ 7.78814092, -1.28572911])"
609,Social,https://en.wikipedia.org/wiki/Natural_resource economics,Natural resource economics,"array([ 7.70309817, -1.41562606])"
610,Social,https://en.wikipedia.org/wiki/Neoclassical_economics,Neoclassical economics,"array([ 7.71730006, -1.39456039])"
611,Social,https://en.wikipedia.org/wiki/Neuroeconomics,Neuroeconomics,"array([ 7.74207965, -1.36306689])"
612,Social,https://en.wikipedia.org/wiki/Neurolinguistics,Neurolinguistics,"array([ 7.84455223, -1.28593693])"
613,Social,https://en.wikipedia.org/wiki/Neuropsychology,Neuropsychology,"array([ 7.8337744, -1.3027011])"
614,Social,https://en.wikipedia.org/wiki/Occupational_health psychology,Occupational health psychology,"array([ 7.79486628, -1.31029313])"
615,Social,https://en.wikipedia.org/wiki/Oceanography,Oceanography,"array([ 7.10787094, -1.56695268])"
616,Social,https://en.wikipedia.org/wiki/Organizational_studies,Organizational studies,"array([ 7.80299505, -1.52485162])"
617,Social,https://en.wikipedia.org/wiki/Orthography,Orthography,"array([ 7.84563824, -1.21646171])"
618,Social,https://en.wikipedia.org/wiki/Painting,Painting,"array([ 7.93163348, -1.24167566])"
619,Social,https://en.wikipedia.org/wiki/Palaeogeography,Palaeogeography,"array([ 7.79598748, -1.57210566])"
620,Social,https://en.wikipedia.org/wiki/Paleoclimatology,Paleoclimatology,"array([ 7.85269419, -1.58957189])"
621,Social,https://en.wikipedia.org/wiki/Pedology,Pedology,"array([ 7.84273329, -1.68573128])"
622,Social,https://en.wikipedia.org/wiki/Performing_arts,Performing arts,"array([ 7.91271445, -1.20896634])"
623,Social,https://en.wikipedia.org/wiki/Personality_psychology,Personality psychology,"array([ 7.8298409 , -1.33685211])"
624,Social,https://en.wikipedia.org/wiki/Philosophy_of education,Philosophy of education,"array([ 7.84765374, -1.33529861])"
625,Social,https://en.wikipedia.org/wiki/Philosophy_of information,Philosophy of information,"array([ 7.89777812, -1.26518256])"
626,Social,https://en.wikipedia.org/wiki/Philosophy_of language,Philosophy of language,"array([ 7.89103501, -1.32195066])"
627,Social,https://en.wikipedia.org/wiki/Philosophy_of mathematics,Philosophy of mathematics,"array([ 7.87962539, -1.37147906])"
628,Social,https://en.wikipedia.org/wiki/Philosophy_of mind,Philosophy of mind,"array([ 7.87954911, -1.33025841])"
629,Social,https://en.wikipedia.org/wiki/Philosophy_of science,Philosophy of science,"array([ 7.85181295, -1.35163441])"
630,Social,https://en.wikipedia.org/wiki/Phonetics,Phonetics,"array([ 7.87924729, -1.25949593])"
631,Social,https://en.wikipedia.org/wiki/Phonology,Phonology,"array([ 7.85691702, -1.25870216])"
632,Social,https://en.wikipedia.org/wiki/Photography,Photography,"array([ 7.90386937, -1.38058202])"
633,Social,https://en.wikipedia.org/wiki/Physical_geography,Physical geography,"array([ 7.7932399 , -1.50113489])"
634,Social,https://en.wikipedia.org/wiki/Political_economy,Political economy,"array([ 7.75086593, -1.36912998])"
635,Social,https://en.wikipedia.org/wiki/Political_geography,Political geography,"array([ 7.74889495, -1.5025495 ])"
636,Social,https://en.wikipedia.org/wiki/Political_philosophy,Political philosophy,"array([ 7.85913301, -1.33558265])"
637,Social,https://en.wikipedia.org/wiki/Political_psychology,Political psychology,"array([ 7.82454649, -1.30918789])"
638,Social,https://en.wikipedia.org/wiki/Population_geography,Population geography,"array([ 7.78369444, -1.47941024])"
639,Social,https://en.wikipedia.org/wiki/Pragmatics,Pragmatics,"array([ 7.8582853, -1.2777275])"
640,Social,https://en.wikipedia.org/wiki/Printmaking,Printmaking,"array([ 8.00781126, -1.1977421 ])"
641,Social,https://en.wikipedia.org/wiki/Psephology,Psephology,"array([ 7.75344816, -1.47725263])"
642,Social,https://en.wikipedia.org/wiki/Psycholinguistics,Psycholinguistics,"array([ 7.84613293, -1.31593385])"
643,Social,https://en.wikipedia.org/wiki/Psychological_anthropology,Psychological anthropology,"array([ 7.88384081, -1.15571067])"
644,Social,https://en.wikipedia.org/wiki/Psychological_testing,Psychological testing,"array([ 7.81694063, -1.30268017])"
645,Social,https://en.wikipedia.org/wiki/Psychology_of religion,Psychology of religion,"array([ 7.83621137, -1.31048524])"
646,Social,https://en.wikipedia.org/wiki/Psychometrics,Psychometrics,"array([ 7.87563284, -1.30625967])"
647,Social,https://en.wikipedia.org/wiki/Psychophysics,Psychophysics,"array([ 7.8587286 , -1.31622505])"
648,Social,https://en.wikipedia.org/wiki/Public_administration,Public administration,"array([ 7.79824907, -1.35394112])"
649,Social,https://en.wikipedia.org/wiki/Public_economics,Public economics,"array([ 7.70667983, -1.43179231])"
650,Social,https://en.wikipedia.org/wiki/Public_finance,Public finance,"array([ 7.69790797, -1.34833706])"
651,Social,https://en.wikipedia.org/wiki/Public_health,Public health,"array([ 7.80293008, -1.32260325])"
652,Social,https://en.wikipedia.org/wiki/Public_policy,Public policy,"array([ 7.7784672 , -1.40271197])"
653,Social,https://en.wikipedia.org/wiki/Real_estate economics,Real estate economics,"array([ 7.7296496 , -1.33976379])"
654,Social,https://en.wikipedia.org/wiki/Regional_planning,Regional planning,"array([ 7.71718302, -1.47029296])"
655,Social,https://en.wikipedia.org/wiki/Religion,Religion,"array([ 7.80717863, -1.25585356])"
656,Social,https://en.wikipedia.org/wiki/Religious_behaviour,Religious behaviour,"array([ 7.77827862, -1.46812477])"
657,Social,https://en.wikipedia.org/wiki/Religious_studies,Religious studies,"array([ 7.79000204, -1.34287107])"
658,Social,https://en.wikipedia.org/wiki/Rural_sociology,Rural sociology,"array([ 7.73830598, -1.44685713])"
659,Social,https://en.wikipedia.org/wiki/School_psychology,School psychology,"array([ 7.81099981, -1.34562762])"
660,Social,https://en.wikipedia.org/wiki/Science_and technology studies,Science and technology studies,"array([ 7.80797519, -1.36571986])"
661,Social,https://en.wikipedia.org/wiki/Sculpture,Sculpture,"array([ 7.92780562, -1.18747322])"
662,Social,https://en.wikipedia.org/wiki/Semantics,Semantics,"array([ 7.88823693, -1.29179031])"
663,Social,https://en.wikipedia.org/wiki/Sensation_(psychology),Sensation (psychology),"array([ 7.80543246, -1.62532624])"
664,Social,https://en.wikipedia.org/wiki/Social_work,Social work,"array([ 7.78032144, -1.3743149 ])"
665,Social,https://en.wikipedia.org/wiki/Socialist_economics,Socialist economics,"array([ 7.78207156, -1.35817369])"
666,Social,https://en.wikipedia.org/wiki/Society,Society,"array([ 7.82057287, -1.34666612])"
667,Social,https://en.wikipedia.org/wiki/Socioeconomics,Socioeconomics,"array([ 7.73193791, -1.46206898])"
668,Social,https://en.wikipedia.org/wiki/Sociolinguistics,Sociolinguistics,"array([ 7.83492616, -1.23501341])"
669,Social,https://en.wikipedia.org/wiki/Sport_psychology,Sport psychology,"array([ 7.81049107, -1.32497622])"
670,Social,https://en.wikipedia.org/wiki/Strategic_geography,Strategic geography,"array([ 7.79047226, -1.54514494])"
671,Social,https://en.wikipedia.org/wiki/Stylistics,Stylistics,"array([ 7.81681402, -1.20549992])"
672,Social,https://en.wikipedia.org/wiki/Sustainability_studies,Sustainability studies,"array([ 7.71130382, -1.4837381 ])"
673,Social,https://en.wikipedia.org/wiki/Sustainable_agriculture,Sustainable agriculture,"array([ 7.67821059, -1.39316595])"
674,Social,https://en.wikipedia.org/wiki/Sustainable_development,Sustainable development,"array([ 7.73556765, -1.39290252])"
675,Social,https://en.wikipedia.org/wiki/Syntax,Syntax,"array([ 7.89440631, -1.24139268])"
676,Social,https://en.wikipedia.org/wiki/Systems_psychology,Systems psychology,"array([ 7.78543335, -1.31652659])"
677,Social,https://en.wikipedia.org/wiki/The_arts,The arts,"array([ 7.90900844, -1.22836468])"
678,Social,https://en.wikipedia.org/wiki/Thermoeconomics,Thermoeconomics,"array([ 7.73276182, -1.51829574])"
679,Social,https://en.wikipedia.org/wiki/Time_series,Time series,"array([ 7.92998338, -1.30293161])"
680,Social,https://en.wikipedia.org/wiki/Traffic_psychology,Traffic psychology,"array([ 7.82114066, -1.28610031])"
681,Social,https://en.wikipedia.org/wiki/Transport_economics,Transport economics,"array([ 7.71254267, -1.35822454])"
682,Social,https://en.wikipedia.org/wiki/Urban_geography,Urban geography,"array([ 7.74551772, -1.46909568])"
683,Social,https://en.wikipedia.org/wiki/Urban_planning,Urban planning,"array([ 7.75635889, -1.42552618])"
684,Social,https://en.wikipedia.org/wiki/Urban_sociology,Urban sociology,"array([ 7.77754351, -1.38745818])"
685,Social,https://en.wikipedia.org/wiki/Visual_arts,Visual arts,"array([ 7.93896891, -1.22059187])"
686,Social,https://en.wikipedia.org/wiki/Welfare_economics,Welfare economics,"array([ 7.75466837, -1.41191676])"
